['STORE', '0x20bc308', -1, 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000db8', 0]
['STORE', '0x20cf7f0', '0x7f1414000db0', 0]
['STORE', '0x20cf7e8', '0x7f1414000db8', 0]
['STORE', '0x20cf7e0', '0x7f1414000db0', 0]
['STORE', '0x20cf7d8', '0x7f1414000db8', 0]
['STORE', '0x20cf7d0', '0x7f1414000db0', 0]
['STORE', '0x20cf7c8', '0x7f1414000db8', 0]
['STORE', '0x20cf7c0', '0x7f1414000db0', 0]
['STORE', '0x20cf7b8', '0x7f1414000db8', 0]
['STORE', '0x20cf7b0', '0x7f1414000db0', 0]
['STORE', '0x20cf7a8', '0x7f1414000db8', 0]
['STORE', '0x20cf7a0', '0x7f1414000db0', 0]
['STORE', '0x20cf798', '0x7f1414000db8', 0]
['STORE', '0x20cf790', '0x7f1414000db0', 0]
['STORE', '0x20cf788', '0x7f1414000da8', 0]
['STORE', '0x20cf780', -1, 0]
['STORE', '0x20cf788', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf868', '0x7f1414000e78', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000db8', 0]
['STORE', '0x20cf7f0', '0x7f1414000db0', 0]
['STORE', '0x20cf7e8', '0x7f1414000db8', 0]
['STORE', '0x20cf7e0', '0x7f1414000db0', 0]
['STORE', '0x20cf7d8', '0x7f1414000db8', 0]
['STORE', '0x20cf7d0', '0x7f1414000db0', 0]
['STORE', '0x20cf7c8', '0x7f1414000db8', 0]
['STORE', '0x20cf7c0', '0x7f1414000db0', 0]
['STORE', '0x20cf7b8', '0x7f1414000db8', 0]
['STORE', '0x20cf7b0', '0x7f1414000db0', 0]
['STORE', '0x20cf7a8', '0x7f1414000db8', 0]
['STORE', '0x20cf7a0', '0x7f1414000db0', 0]
['STORE', '0x20cf798', '0x7f1414000da8', 0]
['STORE', '0x20cf790', -1, 0]
['STORE', '0x20cf798', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf878', '0x7f1414000e78', 0]
['STORE', '0x20cf868', '0x7f1414000db8', 0]
['STORE', '0x20cf860', '0x7f1414000db0', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000db8', 0]
['STORE', '0x20cf7f0', '0x7f1414000db0', 0]
['STORE', '0x20cf7e8', '0x7f1414000db8', 0]
['STORE', '0x20cf7e0', '0x7f1414000db0', 0]
['STORE', '0x20cf7d8', '0x7f1414000db8', 0]
['STORE', '0x20cf7d0', '0x7f1414000db0', 0]
['STORE', '0x20cf7c8', '0x7f1414000db8', 0]
['STORE', '0x20cf7c0', '0x7f1414000db0', 0]
['STORE', '0x20cf7b8', '0x7f1414000db8', 0]
['STORE', '0x20cf7b0', '0x7f1414000db0', 0]
['STORE', '0x20cf7a8', '0x7f1414000da8', 0]
['STORE', '0x20cf7a0', -1, 0]
['STORE', '0x20cf7a8', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf888', '0x7f1414000e78', 0]
['STORE', '0x20cf878', '0x7f1414000db8', 0]
['STORE', '0x20cf870', '0x7f1414000db0', 0]
['STORE', '0x20cf868', '0x7f1414000db8', 0]
['STORE', '0x20cf860', '0x7f1414000db0', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000db8', 0]
['STORE', '0x20cf7f0', '0x7f1414000db0', 0]
['STORE', '0x20cf7e8', '0x7f1414000db8', 0]
['STORE', '0x20cf7e0', '0x7f1414000db0', 0]
['STORE', '0x20cf7d8', '0x7f1414000db8', 0]
['STORE', '0x20cf7d0', '0x7f1414000db0', 0]
['STORE', '0x20cf7c8', '0x7f1414000db8', 0]
['STORE', '0x20cf7c0', '0x7f1414000db0', 0]
['STORE', '0x20cf7b8', '0x7f1414000da8', 0]
['STORE', '0x20cf7b0', -1, 0]
['STORE', '0x20cf7b8', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf898', '0x7f1414000e78', 0]
['STORE', '0x20cf888', '0x7f1414000db8', 0]
['STORE', '0x20cf880', '0x7f1414000db0', 0]
['STORE', '0x20cf878', '0x7f1414000db8', 0]
['STORE', '0x20cf870', '0x7f1414000db0', 0]
['STORE', '0x20cf868', '0x7f1414000db8', 0]
['STORE', '0x20cf860', '0x7f1414000db0', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000db8', 0]
['STORE', '0x20cf7f0', '0x7f1414000db0', 0]
['STORE', '0x20cf7e8', '0x7f1414000db8', 0]
['STORE', '0x20cf7e0', '0x7f1414000db0', 0]
['STORE', '0x20cf7d8', '0x7f1414000db8', 0]
['STORE', '0x20cf7d0', '0x7f1414000db0', 0]
['STORE', '0x20cf7c8', '0x7f1414000da8', 0]
['STORE', '0x20cf7c0', -1, 0]
['STORE', '0x20cf7c8', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf8a8', '0x7f1414000e78', 0]
['STORE', '0x20cf898', '0x7f1414000db8', 0]
['STORE', '0x20cf890', '0x7f1414000db0', 0]
['STORE', '0x20cf888', '0x7f1414000db8', 0]
['STORE', '0x20cf880', '0x7f1414000db0', 0]
['STORE', '0x20cf878', '0x7f1414000db8', 0]
['STORE', '0x20cf870', '0x7f1414000db0', 0]
['STORE', '0x20cf868', '0x7f1414000db8', 0]
['STORE', '0x20cf860', '0x7f1414000db0', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000db8', 0]
['STORE', '0x20cf7f0', '0x7f1414000db0', 0]
['STORE', '0x20cf7e8', '0x7f1414000db8', 0]
['STORE', '0x20cf7e0', '0x7f1414000db0', 0]
['STORE', '0x20cf7d8', '0x7f1414000da8', 0]
['STORE', '0x20cf7d0', -1, 0]
['STORE', '0x20cf7d8', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf8b8', '0x7f1414000e78', 0]
['STORE', '0x20cf8a8', '0x7f1414000db8', 0]
['STORE', '0x20cf8a0', '0x7f1414000db0', 0]
['STORE', '0x20cf898', '0x7f1414000db8', 0]
['STORE', '0x20cf890', '0x7f1414000db0', 0]
['STORE', '0x20cf888', '0x7f1414000db8', 0]
['STORE', '0x20cf880', '0x7f1414000db0', 0]
['STORE', '0x20cf878', '0x7f1414000db8', 0]
['STORE', '0x20cf870', '0x7f1414000db0', 0]
['STORE', '0x20cf868', '0x7f1414000db8', 0]
['STORE', '0x20cf860', '0x7f1414000db0', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000db8', 0]
['STORE', '0x20cf7f0', '0x7f1414000db0', 0]
['STORE', '0x20cf7e8', '0x7f1414000da8', 0]
['STORE', '0x20cf7e0', -1, 0]
['STORE', '0x20cf7e8', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf8c8', '0x7f1414000e78', 0]
['STORE', '0x20cf8b8', '0x7f1414000db8', 0]
['STORE', '0x20cf8b0', '0x7f1414000db0', 0]
['STORE', '0x20cf8a8', '0x7f1414000db8', 0]
['STORE', '0x20cf8a0', '0x7f1414000db0', 0]
['STORE', '0x20cf898', '0x7f1414000db8', 0]
['STORE', '0x20cf890', '0x7f1414000db0', 0]
['STORE', '0x20cf888', '0x7f1414000db8', 0]
['STORE', '0x20cf880', '0x7f1414000db0', 0]
['STORE', '0x20cf878', '0x7f1414000db8', 0]
['STORE', '0x20cf870', '0x7f1414000db0', 0]
['STORE', '0x20cf868', '0x7f1414000db8', 0]
['STORE', '0x20cf860', '0x7f1414000db0', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000db8', 0]
['STORE', '0x20cf800', '0x7f1414000db0', 0]
['STORE', '0x20cf7f8', '0x7f1414000da8', 0]
['STORE', '0x20cf7f0', -1, 0]
['STORE', '0x20cf7f8', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20cf8d8', '0x7f1414000e78', 0]
['STORE', '0x20cf8c8', '0x7f1414000db8', 0]
['STORE', '0x20cf8c0', '0x7f1414000db0', 0]
['STORE', '0x20cf8b8', '0x7f1414000db8', 0]
['STORE', '0x20cf8b0', '0x7f1414000db0', 0]
['STORE', '0x20cf8a8', '0x7f1414000db8', 0]
['STORE', '0x20cf8a0', '0x7f1414000db0', 0]
['STORE', '0x20cf898', '0x7f1414000db8', 0]
['STORE', '0x20cf890', '0x7f1414000db0', 0]
['STORE', '0x20cf888', '0x7f1414000db8', 0]
['STORE', '0x20cf880', '0x7f1414000db0', 0]
['STORE', '0x20cf878', '0x7f1414000db8', 0]
['STORE', '0x20cf870', '0x7f1414000db0', 0]
['STORE', '0x20cf868', '0x7f1414000db8', 0]
['STORE', '0x20cf860', '0x7f1414000db0', 0]
['STORE', '0x20cf858', '0x7f1414000db8', 0]
['STORE', '0x20cf850', '0x7f1414000db0', 0]
['STORE', '0x20cf848', '0x7f1414000db8', 0]
['STORE', '0x20cf840', '0x7f1414000db0', 0]
['STORE', '0x20cf838', '0x7f1414000db8', 0]
['STORE', '0x20cf830', '0x7f1414000db0', 0]
['STORE', '0x20cf828', '0x7f1414000db8', 0]
['STORE', '0x20cf820', '0x7f1414000db0', 0]
['STORE', '0x20cf818', '0x7f1414000db8', 0]
['STORE', '0x20cf810', '0x7f1414000db0', 0]
['STORE', '0x20cf808', '0x7f1414000da8', 0]
['STORE', '0x20cf800', -1, 0]
['STORE', '0x20cf808', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20df6d8', -1, 0]
['STORE', '0x20df6c0', -1, 0]
['STORE', '0x20df6c8', -1, 0]
['STORE', '0x20df6d4', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df6d5', -1, 0]
['STORE', '0x20df6e0', -1, 0]
['STORE', '0x20df6e8', -1, 0]
['STORE', '0x20df6f0', -1, 0]
['STORE', '0x20df6f8', -1, 0]
['STORE', '0x20df700', -1, 0]
['STORE', '0x20df708', -1, 0]
['STORE', '0x20df710', -1, 0]
['STORE', '0x20df718', -1, 0]
['STORE', '0x20df720', -1, 0]
['STORE', '0x20df728', -1, 0]
['STORE', '0x20df730', -1, 0]
['STORE', '0x20df738', -1, 0]
['STORE', '0x20df740', -1, 0]
['STORE', '0x20df748', -1, 0]
['STORE', '0x20df750', -1, 0]
['STORE', '0x20df758', -1, 0]
['STORE', '0x20df760', -1, 0]
['STORE', '0x20df768', -1, 0]
['STORE', '0x20df770', -1, 0]
['STORE', '0x20df778', -1, 0]
['STORE', '0x20df780', -1, 0]
['STORE', '0x20df788', -1, 0]
['STORE', '0x20df790', -1, 0]
['STORE', '0x20df798', -1, 0]
['STORE', '0x20df7a0', -1, 0]
['STORE', '0x20df7a8', -1, 0]
['STORE', '0x20df7b0', -1, 0]
['STORE', '0x20df7b8', -1, 0]
['STORE', '0x20df7c0', -1, 0]
['STORE', '0x20df7c8', -1, 0]
['STORE', '0x20df7d0', -1, 0]
['STORE', '0x20df7d8', -1, 0]
['STORE', '0x20df7e0', -1, 0]
['STORE', '0x20df7e8', -1, 0]
['STORE', '0x20df7f0', -1, 0]
['STORE', '0x20df7f8', -1, 0]
['STORE', '0x20df800', -1, 0]
['STORE', '0x20df808', -1, 0]
['STORE', '0x20df810', -1, 0]
['STORE', '0x20df818', -1, 0]
['STORE', '0x20df820', -1, 0]
['STORE', '0x20df828', -1, 0]
['STORE', '0x20df830', -1, 0]
['STORE', '0x20df838', -1, 0]
['STORE', '0x20df840', -1, 0]
['STORE', '0x20df848', -1, 0]
['STORE', '0x20df850', -1, 0]
['STORE', '0x20df858', -1, 0]
['STORE', '0x20df860', -1, 0]
['STORE', '0x20df868', -1, 0]
['STORE', '0x20df870', -1, 0]
['STORE', '0x20df878', -1, 0]
['STORE', '0x20df880', -1, 0]
['STORE', '0x20df888', -1, 0]
['STORE', '0x20df890', -1, 0]
['STORE', '0x20df898', -1, 0]
['STORE', '0x20df8a0', -1, 0]
['STORE', '0x20df8a8', -1, 0]
['STORE', '0x20df8b0', -1, 0]
['STORE', '0x20df8b8', -1, 0]
['STORE', '0x20df6d0', -1, 0]
['STORE', '0x20df6e8', -1, 0]
['STORE', '0x20df6e0', -1, 0]
['STORE', '0x20df6e8', -1, 0]
['STORE', '0x20df6f8', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df708', '0x7f1414000e78', 0]
['STORE', '0x20df6f8', '0x7f1414000da8', 0]
['STORE', '0x20df6f0', -1, 0]
['STORE', '0x20df6f8', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df718', '0x7f1414000e78', 0]
['STORE', '0x20df708', '0x7f1414000da8', 0]
['STORE', '0x20df700', -1, 0]
['STORE', '0x20df708', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df728', '0x7f1414000e78', 0]
['STORE', '0x20df718', '0x7f1414000da8', 0]
['STORE', '0x20df710', -1, 0]
['STORE', '0x20df718', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df738', '0x7f1414000e78', 0]
['STORE', '0x20df728', '0x7f1414000da8', 0]
['STORE', '0x20df720', -1, 0]
['STORE', '0x20df728', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df748', '0x7f1414000e78', 0]
['STORE', '0x20df738', '0x7f1414000da8', 0]
['STORE', '0x20df730', -1, 0]
['STORE', '0x20df738', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df758', '0x7f1414000e78', 0]
['STORE', '0x20df748', '0x7f1414000da8', 0]
['STORE', '0x20df740', -1, 0]
['STORE', '0x20df748', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df768', '0x7f1414000e78', 0]
['STORE', '0x20df758', '0x7f1414000da8', 0]
['STORE', '0x20df750', -1, 0]
['STORE', '0x20df758', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df778', '0x7f1414000e78', 0]
['STORE', '0x20df768', '0x7f1414000da8', 0]
['STORE', '0x20df760', -1, 0]
['STORE', '0x20df768', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df788', '0x7f1414000e78', 0]
['STORE', '0x20df778', '0x7f1414000da8', 0]
['STORE', '0x20df770', -1, 0]
['STORE', '0x20df778', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df798', '0x7f1414000e78', 0]
['STORE', '0x20df788', '0x7f1414000da8', 0]
['STORE', '0x20df780', -1, 0]
['STORE', '0x20df788', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df7a8', '0x7f1414000e78', 0]
['STORE', '0x20df798', '0x7f1414000da8', 0]
['STORE', '0x20df790', -1, 0]
['STORE', '0x20df798', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df7b8', '0x7f1414000e78', 0]
['STORE', '0x20df7a8', '0x7f1414000da8', 0]
['STORE', '0x20df7a0', -1, 0]
['STORE', '0x20df7a8', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df7c8', '0x7f1414000e78', 0]
['STORE', '0x20df7b8', '0x7f1414000da8', 0]
['STORE', '0x20df7b0', -1, 0]
['STORE', '0x20df7b8', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df7d8', '0x7f1414000e78', 0]
['STORE', '0x20df7c8', '0x7f1414000da8', 0]
['STORE', '0x20df7c0', -1, 0]
['STORE', '0x20df7c8', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df6c8', '0x7f1420000d48', 0]
['STORE', '0x20cf6e8', -1, 0]
['STORE', '0x20cf6f4', '0x7f1420000d54', 0]
['STORE', '0x20cf7e8', -1, 0]
['STORE', '0x20cf6f6', -1, 0]
['STORE', '0x20df7e8', '0x7f1414000e78', 0]
['STORE', '0x20df7d8', '0x7f1414000db8', 0]
['STORE', '0x20df7d0', '0x7f1414000db0', 0]
['STORE', '0x20df7c8', '0x7f1414000db8', 0]
['STORE', '0x20df7c0', '0x7f1414000db0', 0]
['STORE', '0x20df7b8', '0x7f1414000db8', 0]
['STORE', '0x20df7b0', '0x7f1414000db0', 0]
['STORE', '0x20df7a8', '0x7f1414000db8', 0]
['STORE', '0x20df7a0', '0x7f1414000db0', 0]
['STORE', '0x20df798', '0x7f1414000db8', 0]
['STORE', '0x20df790', '0x7f1414000db0', 0]
['STORE', '0x20df788', '0x7f1414000db8', 0]
['STORE', '0x20df780', '0x7f1414000db0', 0]
['STORE', '0x20df778', '0x7f1414000db8', 0]
['STORE', '0x20df770', '0x7f1414000db0', 0]
['STORE', '0x20df768', '0x7f1414000db8', 0]
['STORE', '0x20df760', '0x7f1414000db0', 0]
['STORE', '0x20df758', '0x7f1414000db8', 0]
['STORE', '0x20df750', '0x7f1414000db0', 0]
['STORE', '0x20df748', '0x7f1414000db8', 0]
['STORE', '0x20df740', '0x7f1414000db0', 0]
['STORE', '0x20df738', '0x7f1414000db8', 0]
['STORE', '0x20df730', '0x7f1414000db0', 0]
['STORE', '0x20df728', '0x7f1414000db8', 0]
['STORE', '0x20df720', '0x7f1414000db0', 0]
['STORE', '0x20df718', '0x7f1414000da8', 0]
['STORE', '0x20df710', -1, 0]
['STORE', '0x20df718', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20cfc48', '0x7f1414000e78', 0]
['STORE', '0x20cfc38', '0x7f1414000da8', 0]
['STORE', '0x20cfc30', -1, 0]
['STORE', '0x20cfc38', -1, 0]
['STORE', '0x20cfc16', -1, 0]
['STORE', '0x20df7f8', '0x7f1414000e78', 0]
['STORE', '0x20df7e8', '0x7f1414000db8', 0]
['STORE', '0x20df7e0', '0x7f1414000db0', 0]
['STORE', '0x20df7d8', '0x7f1414000db8', 0]
['STORE', '0x20df7d0', '0x7f1414000db0', 0]
['STORE', '0x20df7c8', '0x7f1414000db8', 0]
['STORE', '0x20df7c0', '0x7f1414000db0', 0]
['STORE', '0x20df7b8', '0x7f1414000db8', 0]
['STORE', '0x20df7b0', '0x7f1414000db0', 0]
['STORE', '0x20df7a8', '0x7f1414000db8', 0]
['STORE', '0x20df7a0', '0x7f1414000db0', 0]
['STORE', '0x20df798', '0x7f1414000db8', 0]
['STORE', '0x20df790', '0x7f1414000db0', 0]
['STORE', '0x20df788', '0x7f1414000db8', 0]
['STORE', '0x20df780', '0x7f1414000db0', 0]
['STORE', '0x20df778', '0x7f1414000db8', 0]
['STORE', '0x20df770', '0x7f1414000db0', 0]
['STORE', '0x20df768', '0x7f1414000db8', 0]
['STORE', '0x20df760', '0x7f1414000db0', 0]
['STORE', '0x20df758', '0x7f1414000db8', 0]
['STORE', '0x20df750', '0x7f1414000db0', 0]
['STORE', '0x20df748', '0x7f1414000db8', 0]
['STORE', '0x20df740', '0x7f1414000db0', 0]
['STORE', '0x20df738', '0x7f1414000db8', 0]
['STORE', '0x20df730', '0x7f1414000db0', 0]
['STORE', '0x20df728', '0x7f1414000da8', 0]
['STORE', '0x20df720', -1, 0]
['STORE', '0x20df728', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df808', '0x7f1414000e78', 0]
['STORE', '0x20df7f8', '0x7f1414000db8', 0]
['STORE', '0x20df7f0', '0x7f1414000db0', 0]
['STORE', '0x20df7e8', '0x7f1414000db8', 0]
['STORE', '0x20df7e0', '0x7f1414000db0', 0]
['STORE', '0x20df7d8', '0x7f1414000db8', 0]
['STORE', '0x20df7d0', '0x7f1414000db0', 0]
['STORE', '0x20df7c8', '0x7f1414000db8', 0]
['STORE', '0x20df7c0', '0x7f1414000db0', 0]
['STORE', '0x20df7b8', '0x7f1414000db8', 0]
['STORE', '0x20df7b0', '0x7f1414000db0', 0]
['STORE', '0x20df7a8', '0x7f1414000db8', 0]
['STORE', '0x20df7a0', '0x7f1414000db0', 0]
['STORE', '0x20df798', '0x7f1414000db8', 0]
['STORE', '0x20df790', '0x7f1414000db0', 0]
['STORE', '0x20df788', '0x7f1414000db8', 0]
['STORE', '0x20df780', '0x7f1414000db0', 0]
['STORE', '0x20df778', '0x7f1414000db8', 0]
['STORE', '0x20df770', '0x7f1414000db0', 0]
['STORE', '0x20df768', '0x7f1414000db8', 0]
['STORE', '0x20df760', '0x7f1414000db0', 0]
['STORE', '0x20df758', '0x7f1414000db8', 0]
['STORE', '0x20df750', '0x7f1414000db0', 0]
['STORE', '0x20df748', '0x7f1414000db8', 0]
['STORE', '0x20df740', '0x7f1414000db0', 0]
['STORE', '0x20df738', '0x7f1414000da8', 0]
['STORE', '0x20df730', -1, 0]
['STORE', '0x20df738', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df818', '0x7f1414000e78', 0]
['STORE', '0x20df808', '0x7f1414000db8', 0]
['STORE', '0x20df800', '0x7f1414000db0', 0]
['STORE', '0x20df7f8', '0x7f1414000db8', 0]
['STORE', '0x20df7f0', '0x7f1414000db0', 0]
['STORE', '0x20df7e8', '0x7f1414000db8', 0]
['STORE', '0x20df7e0', '0x7f1414000db0', 0]
['STORE', '0x20df7d8', '0x7f1414000db8', 0]
['STORE', '0x20df7d0', '0x7f1414000db0', 0]
['STORE', '0x20df7c8', '0x7f1414000db8', 0]
['STORE', '0x20df7c0', '0x7f1414000db0', 0]
['STORE', '0x20df7b8', '0x7f1414000db8', 0]
['STORE', '0x20df7b0', '0x7f1414000db0', 0]
['STORE', '0x20df7a8', '0x7f1414000db8', 0]
['STORE', '0x20df7a0', '0x7f1414000db0', 0]
['STORE', '0x20df798', '0x7f1414000db8', 0]
['STORE', '0x20df790', '0x7f1414000db0', 0]
['STORE', '0x20df788', '0x7f1414000db8', 0]
['STORE', '0x20df780', '0x7f1414000db0', 0]
['STORE', '0x20df778', '0x7f1414000db8', 0]
['STORE', '0x20df770', '0x7f1414000db0', 0]
['STORE', '0x20df768', '0x7f1414000db8', 0]
['STORE', '0x20df760', '0x7f1414000db0', 0]
['STORE', '0x20df758', '0x7f1414000db8', 0]
['STORE', '0x20df750', '0x7f1414000db0', 0]
['STORE', '0x20df748', '0x7f1414000da8', 0]
['STORE', '0x20df740', -1, 0]
['STORE', '0x20df748', -1, 0]
['STORE', '0x20df6d6', -1, 0]
['STORE', '0x20df828', '0x7f1414000e78', 0]
['STORE', '0x20df818', '0x7f1414000db8', 0]
['STORE', '0x20df810', '0x7f1414000db0', 0]
['STORE', '0x20df808', '0x7f1414000db8', 0]
['STORE', '0x20df800', '0x7f1414000db0', 0]
['STORE', '0x20df7f8', '0x7f1414000db8', 0]
['STORE', '0x20df7f0', '0x7f1414000db0', 0]
['STORE', '0x20df7e8', '0x7f1414000db8', 0]
['STORE', '0x20df7e0', '0x7f1414000db0', 0]
['STORE', '0x20df7d8', '0x7f1414000db8', 0]
['STORE', '0x20df7d0', '0x7f1414000db0', 0]
['STORE', '0x20df7c8', '0x7f1414000db8', 0]
['STORE', '0x20df7c0', '0x7f1414000db0', 0]
['STORE', '0x20df7b8', '0x7f1414000db8', 0]
['STORE', '0x20df7b0', '0x7f1414000db0', 0]
['STORE', '0x20df7a8', '0x7f1414000db8', 0]
